8.016784452,1184.103535
0.0,1184.368687
15.0,1186.401515
16.0,1187.19697
31.0,1191.35101
32.0,1191.35101
47.0,1191.35101
48.0,1191.35101
63.0,1191.35101
64.0,1191.35101
79.0,1192.234848
80.0,1192.234848
95.0,1193.914141
96.0,1194.267677
111.0,1197.007576
112.0,1196.830808
127.0,1197.184343
128.0,1197.361111
143.0,1201.073232
144.0,1200.808081
159.0,1200.808081
160.0,1200.896465
175.0,1198.333333
176.0,1198.244949
191.0,1200.454545
192.0,1200.012626
207.0,1201.426768
208.0,1201.161616
223.0,1201.25
224.0,1201.426768
239.0,1200.542929
240.0,1200.719697
255.0,1203.54798
256.0,1203.54798
271.0,1205.138889
272.0,1205.138889
287.0,1206.376263
288.0,1206.55303
303.0,1205.669192
304.0,1205.84596
319.0,1207.083333
320.0,1207.083333
335.0,1206.199495
336.0,1205.934343
351.0,1204.962121
352.0,1204.962121
367.0,1204.785354
368.0,1204.785354
383.0,1204.255051
384.0,1204.520202
399.0,1204.255051
400.0,1204.255051
415.0,1203.724747
416.0,1203.54798
431.0,1204.078283
432.0,1204.078283
447.0,1203.371212
448.0,1203.371212
463.0,1203.54798
464.0,1203.54798
479.0,1203.724747
480.0,1203.724747
495.0,1203.54798
496.0,1203.54798
511.0,1203.194444
512.0,1203.194444
527.0,1204.727273
528.0,1204.515152
543.0,1203.843434
544.0,1204.126263
559.0,1200.80303
560.0,1201.085859
575.0,1202.393939
576.0,1202.252525
591.0,1201.333333
592.0,1201.015152
607.0,1202.641414
608.0,1202.747475
623.0,1202.747475
624.0,1202.888889
639.0,1197.338384
640.0,1197.373737
655.0,1198.434343
656.0,1198.257576
671.0,1196.242424
672.0,1196.10101
687.0,1196.277778
688.0,1196.277778
703.0,1195.005051
704.0,1195.146465
719.0,1196.666667
720.0,1196.560606
735.0,1196.419192
736.0,1196.489899
751.0,1198.116162
752.0,1198.222222
767.0,1198.575758
768.0,1198.929293
783.0,1199.070707
784.0,1198.929293
799.0,1198.540404
800.0,1198.540404
815.0,1199.282828
816.0,1199.494949
831.0,1199.494949
832.0,1199.353535
847.0,1199.919192
848.0,1199.636364
863.0,1200.590909
864.0,1200.590909
879.0,1200.661616
880.0,1200.69697
895.0,1200.626263
896.0,1200.732323
911.0,1200.661616
912.0,1200.590909
927.0,1200.166667
928.0,1200.166667
943.0,1199.742424
944.0,1200.025253
959.0,1200.873737
960.0,1200.767677
